"","spp","plate","trt","dayGerm","variable","stemLen","day","spptrt","ID","phylo"
"1705","chm","P08","ctrl","1","stem11",16.15956567,11,"chmctrl","chmP08","chm"
"1706","pen","P08","ctrl","0","stem11",18.91602896,11,"penctrl","penP08","pen"
"1707","hab","P08","ctrl","1","stem11",25.72709411,11,"habctrl","habP08","hab"
"1708","sit","P08","ctrl","1","stem11",11.43267839,11,"sitctrl","sitP08","sit"
"1709","lyc","P08","ctrl","2","stem11",20.59400753,11,"lycctrl","lycP08","lyc"
"1710","per","P08","ctrl","1","stem11",41.34519131,11,"perctrl","perP08","per"
"1711","oid","P08","ctrl","1","stem11",57.29255429,11,"oidctrl","oidP08","oid"
"1712","pim","P08","ctrl","0","stem11",50.15842813,11,"pimctrl","pimP08","pim"
"1713","chi","P08","ctrl","0","stem11",22.50227508,11,"chictrl","chiP08","chi"
"1714","sit","P09","ctrl","0","stem11",23.03216132,11,"sitctrl","sitP09","sit"
"1716","pim","P09","ctrl","0","stem11",33.77187177,11,"pimctrl","pimP09","pim"
"1717","pen","P09","ctrl","0","stem11",19.91354705,11,"penctrl","penP09","pen"
"1718","lyc","P09","ctrl","1","stem11",56.60610134,11,"lycctrl","lycP09","lyc"
"1719","chi","P09","ctrl","0","stem11",27.32182006,11,"chictrl","chiP09","chi"
"1720","per","P09","ctrl","1","stem11",13.42657704,11,"perctrl","perP09","per"
"1721","hab","P09","ctrl","1","stem11",28.12574974,11,"habctrl","habP09","hab"
"1722","sit","P10","ctrl","1","stem11",21.77197518,11,"sitctrl","sitP10","sit"
"1723","hab","P10","ctrl","1","stem11",27.678697,11,"habctrl","habP10","hab"
"1724","chi","P10","ctrl","0","stem11",31.79193382,11,"chictrl","chiP10","chi"
"1726","pim","P10","ctrl","0","stem11",35.59648397,11,"pimctrl","pimP10","pim"
"1727","chm","P10","ctrl","0","stem11",21.70258532,11,"chmctrl","chmP10","chm"
"1728","arc","P10","ctrl","0","stem11",27.08531541,11,"arcctrl","arcP10","arc"
"1730","lyc","P10","ctrl","0","stem11",56.19720786,11,"lycctrl","lycP10","lyc"
"1731","pen","P10","ctrl","1","stem11",18.37838676,11,"penctrl","penP10","pen"
"1732","chi","P11","cold","0","stem11",9.948500517,11,"chicold","chiP11","chi"
"1733","chm","P11","cold","1","stem11",12.88945191,11,"chmcold","chmP11","chm"
"1734","pim","P11","cold","0","stem11",13.67497415,11,"pimcold","pimP11","pim"
"1735","hab","P11","cold","1","stem11",4.862668046,11,"habcold","habP11","hab"
"1737","sit","P11","cold","1","stem11",8.018304033,11,"sitcold","sitP11","sit"
"1739","arc","P11","cold","0","stem11",12.98976215,11,"arccold","arcP11","arc"
"1740","oid","P11","cold","2","stem11",16.91701109,11,"oidcold","oidP11","oid"
"1741","lyc","P12","cold","0","stem11",21.92895553,11,"lyccold","lycP12","lyc"
"1743","pen","P12","cold","1","stem11",9.03753878,11,"pencold","penP12","pen"
"1744","hab","P12","cold","1","stem11",10.90517063,11,"habcold","habP12","hab"
"1745","chm","P12","cold","1","stem11",11.52916236,11,"chmcold","chmP12","chm"
"1747","sit","P12","cold","1","stem11",8.547673216,11,"sitcold","sitP12","sit"
"1748","chi","P12","cold","1","stem11",5.742088935,11,"chicold","chiP12","chi"
"1749","pim","P13","cold","0","stem11",9.800723888,11,"pimcold","pimP13","pim"
"1751","hab","P13","cold","1","stem11",12.06938987,11,"habcold","habP13","hab"
"1752","arc","P13","cold","1","stem11",10.08976215,11,"arccold","arcP13","arc"
"1753","chi","P13","cold","0","stem11",7.668459152,11,"chicold","chiP13","chi"
"1754","sit","P13","cold","1","stem11",8.640847983,11,"sitcold","sitP13","sit"
"1756","chm","P13","cold","1","stem11",11.14312306,11,"chmcold","chmP13","chm"
"1757","chm","P14","cold","1","stem11",11.7344364,11,"chmcold","chmP14","chm"
"1758","hab","P14","cold","1","stem11",12.12109617,11,"habcold","habP14","hab"
"1760","arc","P14","cold","1","stem11",11.62399173,11,"arccold","arcP14","arc"
"1761","per","P14","cold","0","stem11",16.11871768,11,"percold","perP14","per"
"1762","chi","P14","cold","0","stem11",10.80827301,11,"chicold","chiP14","chi"
"1763","pim","P14","cold","0","stem11",13.08221303,11,"pimcold","pimP14","pim"
"1764","sit","P14","cold","1","stem11",6.321923475,11,"sitcold","sitP14","sit"
"1766","chm","P15","cold","0","stem11",11.20124095,11,"chmcold","chmP15","chm"
"1767","arc","P15","cold","0","stem11",10.99131334,11,"arccold","arcP15","arc"
"1768","per","P15","cold","1","stem11",6.771458118,11,"percold","perP15","per"
"1769","sit","P15","cold","1","stem11",7.433092037,11,"sitcold","sitP15","sit"
"1770","hab","P15","cold","1","stem11",12.97197518,11,"habcold","habP15","hab"
"1771","chi","P15","cold","1","stem11",9.170113754,11,"chicold","chiP15","chi"
"1772","lyc","P15","cold","0","stem11",24.77590486,11,"lyccold","lycP15","lyc"
"1773","pim","P15","cold","1","stem11",10.21540848,11,"pimcold","pimP15","pim"
"1774","oid","P15","cold","1","stem11",10.72668046,11,"oidcold","oidP15","oid"
"1775","chi","P16","cold","1","stem11",7.982936918,11,"chicold","chiP16","chi"
"1778","pim","P16","cold","0","stem11",12.00910031,11,"pimcold","pimP16","pim"
"1779","chm","P16","cold","1","stem11",11.53216132,11,"chmcold","chmP16","chm"
"1780","sit","P16","cold","1","stem11",9.171354705,11,"sitcold","sitP16","sit"
"1781","arc","P16","cold","1","stem11",11.5582213,11,"arccold","arcP16","arc"
"1782","hab","P16","cold","1","stem11",13.38076525,11,"habcold","habP16","hab"
"1783","lyc","P16","cold","0","stem11",17.91675284,11,"lyccold","lycP16","lyc"
"1784","chi","P17","cold","1","stem11",8.52688728,11,"chicold","chiP17","chi"
"1785","sit","P17","cold","1","stem11",9.828955533,11,"sitcold","sitP17","sit"
"1786","chm","P17","cold","1","stem11",13.72337125,11,"chmcold","chmP17","chm"
"1787","arc","P17","cold","1","stem11",10.77300931,11,"arccold","arcP17","arc"
"1788","oid","P17","cold","2","stem11",8.137458316,11,"oidcold","oidP17","oid"
"1789","hab","P17","cold","1","stem11",12.85253361,11,"habcold","habP17","hab"
"1790","pim","P17","cold","1","stem11",7.901551189,11,"pimcold","pimP17","pim"
"1791","pim","P18","cold","0","stem11",13.57776629,11,"pimcold","pimP18","pim"
"1792","arc","P18","cold","1","stem11",12.94870734,11,"arccold","arcP18","arc"
"1793","oid","P18","cold","1","stem11",12.44974147,11,"oidcold","oidP18","oid"
"1794","hab","P18","cold","1","stem11",13.73898656,11,"habcold","habP18","hab"
"1795","pen","P18","cold","1","stem11",5.033298862,11,"pencold","penP18","pen"
"1796","chm","P18","cold","0","stem11",10.70496381,11,"chmcold","chmP18","chm"
"1797","chi","P18","cold","1","stem11",5.306411582,11,"chicold","chiP18","chi"
"1798","sit","P18","cold","1","stem11",7.14860393,11,"sitcold","sitP18","sit"
"1799","hab","P19","cold","1","stem11",12.55977249,11,"habcold","habP19","hab"
"1802","chi","P19","cold","0","stem11",10.52502585,11,"chicold","chiP19","chi"
"1803","arc","P19","cold","1","stem11",11.98448811,11,"arccold","arcP19","arc"
"1804","pim","P19","cold","0","stem11",10.98738366,11,"pimcold","pimP19","pim"
"1805","sit","P19","cold","1","stem11",6.435677353,11,"sitcold","sitP19","sit"
"1806","chm","P19","cold","1","stem11",14.50361944,11,"chmcold","chmP19","chm"
"1807","sit","P20","cold","1","stem11",4.977766287,11,"sitcold","sitP20","sit"
"1808","chm","P20","cold","1","stem11",13.48252327,11,"chmcold","chmP20","chm"
"1809","chi","P20","cold","1","stem11",7.780041365,11,"chicold","chiP20","chi"
"1810","hab","P20","cold","1","stem11",23.74860393,11,"habcold","habP20","hab"
"1811","oid","P20","cold","1","stem11",21.14829369,11,"oidcold","oidP20","oid"
"1812","per","P20","cold","2","stem11",5.586751877,11,"percold","perP20","per"
"1813","lyc","P20","cold","0","stem11",20.81778697,11,"lyccold","lycP20","lyc"
"1814","pim","P20","cold","0","stem11",12.68076525,11,"pimcold","pimP20","pim"
"1817","chi","P01","ctrl","1","stem12",21.85116964,12,"chictrl","chiP01","chi"
"1818","pim","P01","ctrl","0","stem12",49.44813349,12,"pimctrl","pimP01","pim"
"1820","hab","P01","ctrl","1","stem12",17.61950005,12,"habctrl","habP01","hab"
"1821","sit","P01","ctrl","1","stem12",19.45493177,12,"sitctrl","sitP01","sit"
"1822","chm","P01","ctrl","0","stem12",25.88512777,12,"chmctrl","chmP01","chm"
"1823","chm","P02","ctrl","1","stem12",33.08278102,12,"chmctrl","chmP02","chm"
"1826","sit","P02","ctrl","1","stem12",25.72057613,12,"sitctrl","sitP02","sit"
"1827","pim","P02","ctrl","0","stem12",48.02808293,12,"pimctrl","pimP02","pim"
"1828","lyc","P02","ctrl","0","stem12",58.85190144,12,"lycctrl","lycP02","lyc"
"1829","hab","P02","ctrl","1","stem12",27.88064133,12,"habctrl","habP02","hab"
"1830","chi","P02","ctrl","1","stem12",20.12997813,12,"chictrl","chiP02","chi"
"1832","pim","P03","ctrl","0","stem12",48.97984216,12,"pimctrl","pimP03","pim"
"1833","chm","P03","ctrl","0","stem12",26.87576403,12,"chmctrl","chmP03","chm"
"1834","oid","P03","ctrl","1","stem12",18.95639122,12,"oidctrl","oidP03","oid"
"1835","hab","P03","ctrl","1","stem12",28.59737133,12,"habctrl","habP03","hab"
"1837","chi","P03","ctrl","1","stem12",38.50789183,12,"chictrl","chiP03","chi"
"1838","sit","P04","ctrl","1","stem12",15.98884833,12,"sitctrl","sitP04","sit"
"1842","pim","P04","ctrl","0","stem12",43.78289993,12,"pimctrl","pimP04","pim"
"1843","chi","P04","ctrl","0","stem12",6.7113787,12,"chictrl","chiP04","chi"
"1844","lyc","P04","ctrl","0","stem12",84.18142053,12,"lycctrl","lycP04","lyc"
"1845","hab","P04","ctrl","1","stem12",27.80787686,12,"habctrl","habP04","hab"
"1847","sit","P05","ctrl","1","stem12",35.34887444,12,"sitctrl","sitP05","sit"
"1848","chi","P05","ctrl","0","stem12",45.10461451,12,"chictrl","chiP05","chi"
"1849","lyc","P05","ctrl","0","stem12",78.34674972,12,"lycctrl","lycP05","lyc"
"1850","hab","P05","ctrl","1","stem12",26.35154801,12,"habctrl","habP05","hab"
"1851","arc","P05","ctrl","0","stem12",26.86682439,12,"arcctrl","arcP05","arc"
"1852","pim","P05","ctrl","0","stem12",45.87040856,12,"pimctrl","pimP05","pim"
"1854","chm","P05","ctrl","1","stem12",29.19466366,12,"chmctrl","chmP05","chm"
"1855","oid","P06","ctrl","0","stem12",85.9694514,12,"oidctrl","oidP06","oid"
"1856","sit","P06","ctrl","1","stem12",13.60893049,12,"sitctrl","sitP06","sit"
"1857","chi","P06","ctrl","0","stem12",15.8213861,12,"chictrl","chiP06","chi"
"1858","per","P06","ctrl","0","stem12",14.2633949,12,"perctrl","perP06","per"
"1859","lyc","P06","ctrl","0","stem12",65.62544178,12,"lycctrl","lycP06","lyc"
"1860","pim","P06","ctrl","0","stem12",54.32969372,12,"pimctrl","pimP06","pim"
"1861","hab","P06","ctrl","1","stem12",27.53792068,12,"habctrl","habP06","hab"
"1862","lyc","P07","ctrl","1","stem12",18.4661666,12,"lycctrl","lycP07","lyc"
"1863","chm","P07","ctrl","0","stem12",30.56450674,12,"chmctrl","chmP07","chm"
"1864","hab","P07","ctrl","0","stem12",26.18211075,12,"habctrl","habP07","hab"
"1865","pim","P07","ctrl","0","stem12",38.7510291,12,"pimctrl","pimP07","pim"
"1867","sit","P07","ctrl","0","stem12",23.68129995,12,"sitctrl","sitP07","sit"
"1868","chi","P07","ctrl","0","stem12",29.56430716,12,"chictrl","chiP07","chi"
"1870","chm","P08","ctrl","1","stem12",16.82262518,12,"chmctrl","chmP08","chm"
"1871","pen","P08","ctrl","0","stem12",21.77237611,12,"penctrl","penP08","pen"
"1872","hab","P08","ctrl","1","stem12",26.36828384,12,"habctrl","habP08","hab"
"1873","sit","P08","ctrl","1","stem12",11.40291973,12,"sitctrl","sitP08","sit"
"1875","per","P08","ctrl","1","stem12",40.14852267,12,"perctrl","perP08","per"
"1876","oid","P08","ctrl","1","stem12",58.68974063,12,"oidctrl","oidP08","oid"
"1877","pim","P08","ctrl","0","stem12",55.27573575,12,"pimctrl","pimP08","pim"
"1878","chi","P08","ctrl","0","stem12",23.64138344,12,"chictrl","chiP08","chi"
"1879","sit","P09","ctrl","0","stem12",25.07713034,12,"sitctrl","sitP09","sit"
"1881","pim","P09","ctrl","0","stem12",35.39783453,12,"pimctrl","pimP09","pim"
"1882","pen","P09","ctrl","0","stem12",21.27113288,12,"penctrl","penP09","pen"
"1883","lyc","P09","ctrl","1","stem12",58.36094918,12,"lycctrl","lycP09","lyc"
"1884","chi","P09","ctrl","0","stem12",26.24978171,12,"chictrl","chiP09","chi"
"1885","per","P09","ctrl","1","stem12",15.70579455,12,"perctrl","perP09","per"
"1886","hab","P09","ctrl","1","stem12",28.7518399,12,"habctrl","habP09","hab"
"1887","sit","P10","ctrl","1","stem12",22.94565118,12,"sitctrl","sitP10","sit"
"1888","hab","P10","ctrl","1","stem12",28.82408462,12,"habctrl","habP10","hab"
"1889","chi","P10","ctrl","0","stem12",33.28672942,12,"chictrl","chiP10","chi"
"1891","pim","P10","ctrl","0","stem12",37.78211824,12,"pimctrl","pimP10","pim"
"1892","chm","P10","ctrl","0","stem12",24.17578648,12,"chmctrl","chmP10","chm"
"1893","arc","P10","ctrl","0","stem12",29.03083966,12,"arcctrl","arcP10","arc"
"1895","lyc","P10","ctrl","0","stem12",57.85315715,12,"lycctrl","lycP10","lyc"
"1896","pen","P10","ctrl","1","stem12",20.10232763,12,"penctrl","penP10","pen"
"1897","chi","P11","cold","0","stem12",10.27517443,12,"chicold","chiP11","chi"
"1898","chm","P11","cold","1","stem12",13.14833141,12,"chmcold","chmP11","chm"
"1899","pim","P11","cold","0","stem12",13.85217171,12,"pimcold","pimP11","pim"
"1900","hab","P11","cold","1","stem12",5.287689915,12,"habcold","habP11","hab"
"1902","sit","P11","cold","1","stem12",8.243902338,12,"sitcold","sitP11","sit"
"1904","arc","P11","cold","0","stem12",13.6277453,12,"arccold","arcP11","arc"
"1906","lyc","P12","cold","0","stem12",22.57860641,12,"lyccold","lycP12","lyc"
"1908","pen","P12","cold","1","stem12",9.658443589,12,"pencold","penP12","pen"
"1909","hab","P12","cold","1","stem12",11.23753649,12,"habcold","habP12","hab"
"1910","chm","P12","cold","1","stem12",11.69501709,12,"chmcold","chmP12","chm"
"1912","sit","P12","cold","1","stem12",9.043271989,12,"sitcold","sitP12","sit"
"1913","chi","P12","cold","1","stem12",6.06616577,12,"chicold","chiP12","chi"
"1914","pim","P13","cold","0","stem12",10.27766921,12,"pimcold","pimP13","pim"
"1916","hab","P13","cold","1","stem12",12.50374217,12,"habcold","habP13","hab"
"1917","arc","P13","cold","1","stem12",10.53005796,12,"arccold","arcP13","arc"
"1918","chi","P13","cold","0","stem12",8.007002021,12,"chicold","chiP13","chi"
"1919","sit","P13","cold","1","stem12",8.66999027,12,"sitcold","sitP13","sit"
"1921","chm","P13","cold","1","stem12",11.36861648,12,"chmcold","chmP13","chm"
"1922","chm","P14","cold","1","stem12",12.52806629,12,"chmcold","chmP14","chm"
"1923","hab","P14","cold","1","stem12",12.48492736,12,"habcold","habP14","hab"
"1925","arc","P14","cold","1","stem12",12.27183142,12,"arccold","arcP14","arc"
"1926","per","P14","cold","0","stem12",17.5436171,12,"percold","perP14","per"
"1927","chi","P14","cold","0","stem12",11.5495921,12,"chicold","chiP14","chi"
"1928","pim","P14","cold","0","stem12",13.23512902,12,"pimcold","pimP14","pim"
"1929","sit","P14","cold","1","stem12",9.145142244,12,"sitcold","sitP14","sit"
"1931","chm","P15","cold","0","stem12",11.66445601,12,"chmcold","chmP15","chm"
"1932","arc","P15","cold","0","stem12",11.75728268,12,"arccold","arcP15","arc"
"1933","per","P15","cold","1","stem12",6.92042062,12,"percold","perP15","per"
"1934","sit","P15","cold","1","stem12",7.421871752,12,"sitcold","sitP15","sit"
"1935","hab","P15","cold","1","stem12",13.72005222,12,"habcold","habP15","hab"
"1936","chi","P15","cold","1","stem12",9.103666498,12,"chicold","chiP15","chi"
"1937","lyc","P15","cold","0","stem12",25.95893173,12,"lyccold","lycP15","lyc"
"1938","pim","P15","cold","1","stem12",10.89907776,12,"pimcold","pimP15","pim"
"1939","oid","P15","cold","1","stem12",11.34200547,12,"oidcold","oidP15","oid"
"1940","chi","P16","cold","1","stem12",8.658555854,12,"chicold","chiP16","chi"
"1943","pim","P16","cold","0","stem12",13.40072016,12,"pimcold","pimP16","pim"
"1944","chm","P16","cold","1","stem12",11.89293644,12,"chmcold","chmP16","chm"
"1945","sit","P16","cold","1","stem12",8.822275906,12,"sitcold","sitP16","sit"
"1946","arc","P16","cold","1","stem12",11.87640851,12,"arccold","arcP16","arc"
"1947","hab","P16","cold","1","stem12",13.99219133,12,"habcold","habP16","hab"
"1948","lyc","P16","cold","0","stem12",22.60760825,12,"lyccold","lycP16","lyc"
"1949","chi","P17","cold","1","stem12",8.975912882,12,"chicold","chiP17","chi"
"1950","sit","P17","cold","1","stem12",10.39180547,12,"sitcold","sitP17","sit"
"1951","chm","P17","cold","1","stem12",15.00517667,12,"chmcold","chmP17","chm"
"1952","arc","P17","cold","1","stem12",11.2430458,12,"arccold","arcP17","arc"
"1954","hab","P17","cold","1","stem12",13.43481551,12,"habcold","habP17","hab"
"1955","pim","P17","cold","1","stem12",7.922699188,12,"pimcold","pimP17","pim"
"1956","pim","P18","cold","0","stem12",14.16620236,12,"pimcold","pimP18","pim"
"1957","arc","P18","cold","1","stem12",13.13024424,12,"arccold","arcP18","arc"
"1958","oid","P18","cold","1","stem12",12.97515197,12,"oidcold","oidP18","oid"
"1959","hab","P18","cold","1","stem12",14.37129421,12,"habcold","habP18","hab"
"1960","pen","P18","cold","1","stem12",5.392470749,12,"pencold","penP18","pen"
"1961","chm","P18","cold","0","stem12",11.1744393,12,"chmcold","chmP18","chm"
"1962","chi","P18","cold","1","stem12",5.367938728,12,"chicold","chiP18","chi"
"1963","sit","P18","cold","1","stem12",7.245261994,12,"sitcold","sitP18","sit"
"1964","hab","P19","cold","1","stem12",14.11391589,12,"habcold","habP19","hab"
"1967","chi","P19","cold","0","stem12",11.14938753,12,"chicold","chiP19","chi"
"1968","arc","P19","cold","1","stem12",12.12765382,12,"arccold","arcP19","arc"
"1969","pim","P19","cold","0","stem12",11.41258701,12,"pimcold","pimP19","pim"
"1970","sit","P19","cold","1","stem12",7.141312754,12,"sitcold","sitP19","sit"
"1971","chm","P19","cold","1","stem12",15.11702605,12,"chmcold","chmP19","chm"
"1972","sit","P20","cold","1","stem12",10.36976823,12,"sitcold","sitP20","sit"
"1973","chm","P20","cold","1","stem12",15.04706822,12,"chmcold","chmP20","chm"
"1974","chi","P20","cold","1","stem12",7.549833265,12,"chicold","chiP20","chi"
"1975","hab","P20","cold","1","stem12",24.75842197,12,"habcold","habP20","hab"
"1976","oid","P20","cold","1","stem12",20.97612494,12,"oidcold","oidP20","oid"
"1978","lyc","P20","cold","0","stem12",21.83952732,12,"lyccold","lycP20","lyc"
"1979","pim","P20","cold","0","stem12",13.38980549,12,"pimcold","pimP20","pim"
